text,binary,multiclass
Please pray for Coach who lost his Dad. He is one of the best people on here. #URL#,Hope,Generalized Hope
We know that feeling well. I have to stay hopeful or I'd dissolve into tears every day. #URL#,Hope,Generalized Hope
to all my people w PTSD you’re not alone and your voice matters. your loved ones care about you and will fight with you. i believe in you and we we can get through it #NationalPTSDAwarenessDay,Hope,Generalized Hope
"#USER# #USER# As a Coloradan, I am here for watching her go down in flames. I'm not totally hopeful, that part of the state is red, red, red, but one can hope.",Hope,Unrealistic Hope
Every move is random and not even Sherlock Holmes can anticipate the roll of a dice.,Not Hope,Not Hope
"#USER# #USER# So now I hope for both our sakes that Wednesday is the last day. I'm hoping to leave town on Thursday.

Bon voyage!",Hope,Generalized Hope
"As an old science fiction buff, there's always the fertilizer solution. That would also reduce oil dependency.",Not Hope,Sarcasm
"The number of cold storage installations for the fishery sector is set to rise rapidly this year on increasing online orders for cool delivery and improving seafood production, but industry players need to anticipate rising installation costs. #jakpost #URL#",Not Hope,Not Hope
FURY is getting us nowhere. We need swift decisive action. Steps to codify should already be in place. Anticipate and prepare instead of delay and repeated verbiage vs action. Get things done. #URL#,Not Hope,Not Hope
"#USER# #USER# #USER# Which other company was named that isn't a global company or aspire to be one?   After Qatar and definitely by 2026, not too many Canadian athletes will be more popular than Davies domestically and internationally.   McDavid is barely known in the states",Not Hope,Not Hope
"I'm not big on the abortion issue, but are you saying that anyone who disagrees with you is sexist and arrogant? That's a tactic straight from the leftist playbook. Clearly you're the one who's arrogant, if you can make these kinds of baseless generalizations of your opponents. Isn't it you who always accuses conservatives of being intolerant of people who think differently than them? Now that's irony!",Not Hope,Sarcasm
#USER# #USER# Deal me in. This unscheduled hearing is a hopeful sign at a time when we desperately need it. #HATH,Hope,Generalized Hope
"mississippi has one of the most vulnerable populations under this ban because we have the most diverse population in this country. 

if you believe that we’re sitting down here twiddling our thumbs waiting to be saved, you are dead wrong",Not Hope,Not Hope
genuinely when i see someone born after 2004 i have to count the years that separate us on my fingers,Not Hope,Not Hope
"oh also, my song with my middle school boyfriend was ���143��� by Bobby Brackins!! i really peaked geez",Not Hope,Sarcasm
"#USER# Disagree. This man has the right to pray and invite anyone to join him. Only if he forces or intimidates students into joining, then it's a problem. Speaking as a registered Democrat who plans to vote Straight Democrat in the midterms.",Not Hope,Not Hope
#USER# #USER# Do you support Drag Queen story hour for young children? I believe Kari Lake made an adult decision to attend Drag Queen events as an adult. What’s wrong with her adult decision?,Not Hope,Not Hope
"#USER# If you'd rather stay and fight back, I hope you mean literally. The violence is going to continue to escalate and the peaceful alternatives are going to continue to diminish.",Hope,Generalized Hope
"#USER# #USER# #USER# #USER# #USER# #USER# Let’s hope the cure is truth.

You get what you sow. At some point he will fail hard with his approach.",Hope,Generalized Hope
the 11 yr olds on discord is the most concerning part of this. i just hope they r being supervised 😭,Hope,Generalized Hope
#USER# #USER# #USER# #USER# How are Black Lives Matter protests against the systemic racism that black people face the same as MAGA supporters hoping to kill politicians and overturn an election?,Hope,Unrealistic Hope
people who do shit to other people n then cry when it’s done to them are so annoying what did u expect,Not Hope,Not Hope
#USER# Again they are tryin to advertise this as normal so they can replace our meat. London Ontario completed cricket farm for Pt and Human consumption in Canada and the USA.  #URL#,Not Hope,Not Hope
#USER# #USER# #USER# Don’t be mad. We’re having a argument. I still wish the best for ya,Hope,Generalized Hope
#USER# This is quite encouraging bros. #USER# will inshallah be the 5th. Wakamba tuko ndani,Hope,Generalized Hope
We used to literally pray for times like this she’s doing it so big I’m so proud of her 🥲💗 #URL#,Not Hope,Not Hope
"Short, yet pointless.
This is the third post in a row where you have utterly and completely failed to address any of the content of what you have quoted from me.
Lets see if we can make it FOUR!",Not Hope,Sarcasm
#USER# #USER# #USER# #USER# I don’t know why you’re talking to me since I simply answered a question that had an erroneous assumption to it (that final count showed bush the winner) and you weren’t the questioner. I wasn’t weighing in on anything 🙄,Not Hope,Not Hope
#USER# Oh my gosh I'm jelly haha. I've had pocket knives most of my life but a longsword would be pog. For now I will stare at my tiny foam WW MS and the Lego Halo energy blade on my TV stand and yearn for the pretty metal hilts &amp; shiny blades 😟 do u have a go to place to get them?,Not Hope,Not Hope
"i aspire to one day wake up, having dreamt a garment, and make it a reality !! this is amazing #URL#",Hope,Unrealistic Hope
"When the entire market collapses, $AMC will shine like a beacon of hope for humanity. The most universal pastime the world over will save this economy. Don’t hesitate to ask me for anything Ape fam 🚀🚀🚀 bless up 🦍❤️🥲 #AMC  #AMC100k and to the naysayers, drink pipe cleaner 🥴",Not Hope,Not Hope
"#USER# #USER# #USER# And? Can we claim a fetus on taxes, file for child support, count in the census. Can a fetus sue in court? I could go on",Not Hope,Not Hope
"#USER# #USER# Funny how God left that part out! The problem I have with the GOP regarding guns is that they demand freedom to have military weapons, as many as they desire, without any safety measures &amp; common sense controls in place. They worship &amp; covet their guns over community safety.",Not Hope,Not Hope
"#USER# #USER# #USER# I don't ACTUALLY believe in the devil, but I wouldn't be surprised if he smelled like sulphur.",Not Hope,Not Hope
"#USER# Yeah, I understand. You have the right to feel that way. That shit hurts, bad. Been cheated on myself. But, I won’t let it steer me from my desire to be with someone &amp; create a loving family/community. Just gotta continue to heal, but that’s just me. Ppl need one another, ya know",Hope,Generalized Hope
"Well, sorry, pal. Groose doesn't do charity for wimps. My advice? Work hard and wish with all your heart.",Hope,Generalized Hope
I was hoping that Jurassic Park dinosaurs are real and they are going to publicly eat 6 Supreme Court justices. #URL#,Hope,Unrealistic Hope
"#USER# #USER# #USER# Yes, most of us don’t care. Jews, Muslims, Satanists, Buddhists…pray all you want. This Christian doesn’t care.",Hope,Generalized Hope
"woah wait icb believe jh solo stans are saying aa's ""free riding"" on him like LMAO don't even get me started",Not Hope,Not Hope
"So it doesn't matter that someone dies in their forties from hunger and cold because they are homeless and penniless, whilst another lives in luxury with the best food and medicines until his 80s: they are both equal? What planet do you live on, for it sure aren't the real world...",Not Hope,Sarcasm
You all should anticipate 😎 You have no idea what we are cooking for you! 👌🏽,Hope,Generalized Hope
"#USER# #USER# #USER# #USER# #USER# #USER# You only think this because I disagree with you

Other people on this thread are either not reading tweets or avoiding answering them but seemingly their listening skills are something I should aspire to",Hope,Realistic Hope
De Beauvoir by-election: Labour hopeful promises to be a ‘strong advocate for local people’ #URL# #DeBeauvoir #byelection #USER# #URL#,Hope,Realistic Hope
"#USER# It’s helpful on a word count. I could have gotten my degrees by just typing fuck repeatedly! Haha, hindsight… that would have been great but who would I reference? Where did fuck come from?",Not Hope,Not Hope
"I’m fascinated by the recent trend of politicians “failing up” — losing a down-ballot race, then running for higher office. The track record is what you’d expect though. #ncpol #URL#",Not Hope,Not Hope
"#COVIDisnotover
Bloody hell we wish it were, but it’s not. 

There’s a lot of unknowns eg risk of repeated infections, long term impacts of 1 infection (like strokes), risk of long covid &amp; now BA.5 which is looking brutal.

There’s a lot you can do personally to reduce your risk. #URL#",Not Hope,Not Hope
"Countdown to the official opening of #YahooPlusTheMovie. 
Anticipate #YahooPlusTheMovie in a cinema near you from July1st #URL#",Hope,Generalized Hope
"I never thought I'd say this, but I have become one of those people who like bounty bars.",Not Hope,Sarcasm
"I think if you pay any attention, you'll find only hetero characters in Dr. Seuss. I'm sure if there were any suggestion of gay Whos for Horton to hear, the right-wing, anti-gay, pseudo-christians (specific enough for you?) would be trying to ban Seuss, too.",Not Hope,Sarcasm
"#USER# Appreciate it,
And I apologize for any grief caused by me. You all are still amazing patriots that I have the honor &amp; privilege to know.

InshaAllah 🇵🇰 will pull through this debacle and rise more stronger than before",Hope,Generalized Hope
"#USER# I’m not saying you’re irrelevant to music.

I believe you’re 100% irrelevant to intellectual communication.

There’s a difference.    Don’t flatter yourself.  

Just sing.  You make money to sing… not think.",Not Hope,Not Hope
"#USER# #USER# #USER# If you pray to Jesus Christ and you mention his name in the Lodge you will be advised not to do it again, followers of Christ are not welcomed in Masonic lodges, a true follower of Christ cannot be a member in a Masonic lodge, it is an antithesis to the teachings of freemasonry",Not Hope,Not Hope
"Great, cautiously hopeful piece by #USER# about how spectacularly leaders and institutions have failed us in the pandemic, but community health workers, activists, and organizers are still trying to build a better world through COVID and beyond #URL#",Hope,Generalized Hope
"studies from 1955, 1961, 1964? i believe that a lot has happened since those years.",Not Hope,Sarcasm
"🌟""Expand yourself-awareness &amp; recognize and acknowledge yourself on the deepest level.  Know what it is that your heart and soul yearn to do and be.""

Stay positive and optimistic about any changes you may be undergoing &amp; trust that the changes are bringing about opportunities.""",Hope,Generalized Hope
"#USER# #USER# Inshallah your on holiday 🙏🏼 

Pinky &amp; The Brain 🧠 wants to party with you Ryan! #URL#",Hope,Generalized Hope
#USER# #USER# Its creepy someone took time out of their day to make this. Dont expect anything less though,Not Hope,Not Hope
"#USER# Exactly...so got stay the f*ck out of our lives! That is the point...don't want a vaxx...don't get one. Don't want a gun, don't buy one..dont want to smoke dont....that be freedom ..something you just don't get..but yearn to control",Not Hope,Not Hope
#USER# Oh no - how awful.. sending healing vibes your way and I hope you and dad bounce back very soon,Hope,Generalized Hope
"#USER# #USER# #USER# I have wanted to try &amp; determine, but I don't know 100% for sure, if it was actually her heart's desire to pursue something else/different in her career&amp;chose to leave&amp;pursue it? without knowing 100% for sure then,I can't assume.",Not Hope,Not Hope
"#USER# We haven't 67 votes
&amp; are unlikely this year to win 19 seats
(can't count on GOP-donor-bought
Manchin &amp; Sinema).

Expanding SCOTUS seems only way,
since anti-democracy Supreme Court
can't be borne.
By the way, Roberts et al ≠ ""conservative"";
they're Rightwing extremists. #URL#",Not Hope,Not Hope
"#USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# Bros. I advise you to leave these donkeys. They're just insulting and there's no benefit. They WILL know that Islam is True and they will be humbled against their own wills on Judgment day InshaAllah.

Their Arrogance will only lead them to hell.",Hope,Unrealistic Hope
but who will protect me when i need it? who will love me when i desire to be loved?,Hope,Realistic Hope
I'm only gay but i aspire to be confident gay level as taehyung our fruit basket.,Hope,Realistic Hope
"#USER# Biden then, and equally now, makes me yearn for that tool shed, or those bleachers, in the non proverbial sense.",Hope,Unrealistic Hope
#USER# #USER# eBooks yes. But I haven't bought a real hardcover book this year. Hoping to get some before year runs out sha. Hopefully.,Not Hope,Not Hope
was hoping I could finish this free 10 pull event thing but between bad drops and not being able to clear scrimmage stages yet I think I'm doomed,Hope,Realistic Hope
"#USER# #USER# #USER# Now could we be doing more? Yes, I expect there are more policies we could be doing other than relying on the Fed to fix it - I know some of those are in process - but where are the policy solutions from the Republicans?",Not Hope,Not Hope
"I think we're seeing a culture war. Hardly seems a fair fight though, since only one side has any.:p",Not Hope,Sarcasm
#USER# Thank you Kevin you are a true gem diamond in the rough you are exactly what young men should aspire to be. I’ve grown up watching your shows and listening to you speak your mind you have always been a great source of inspiration and character,Hope,Generalized Hope
"Well, I guess you got something there. . . . . .can't put the cart before the hose!!",Not Hope,Sarcasm
"#USER# #USER# Losing my mostly progressive US rep to redistricting, but hoping I can still get a Dem against perennial loser John James, and the MI caucus stays blue.",Hope,Realistic Hope
#USER# We just anticipate it now and are ready to be randomly selected. My children might struggle in math when it comes to probability and the definition of random as they will think It means every time. 🤷🏽‍♀️,Not Hope,Not Hope
#USER# Don't shoot me but I don't see Hannibal is going to make it. I'm hopeful of Garnacho and Fernandez though.,Hope,Generalized Hope
#USER# #USER# have we been a bit too hopeful in DP World Tour-PGA crossovers? I feel like they've for the most part been pretty disappointing.,Hope,Generalized Hope
Able to get my consault in to get steralized this week because someone else canceled an appt.  Hot gay girl summer is turning into Hot anarchist gay girl sterlization summer. Legit was hoping to put this off til the winter but I cannot.,Not Hope,Not Hope
#USER# I WISH 😭 THIS IS LITERALLY SO COOL BUT IDK IF I CAN HBU?,Not Hope,Not Hope
"#USER# Let's hope it works on gacha games, too. I'll need to dedicate half a bookshelf to her. (I only say half because I have too many books to give her a full shelf.)",Hope,Realistic Hope
"I can’t say I aspire for fame outside of the desire to bring even more attention to those among us that are viewed as disposable and invisible, wealth would be nice but only to have the ability to give indiscriminately.",Not Hope,Not Hope
"#USER# I stay in Mumbai, for fajr prayers there are no more than 2 safs in the main prayer hall most of the time, whereas on Jumaa people pray even on the terrace.",Not Hope,Not Hope
#USER# #USER# #USER# #USER# Only because I believe a father has just as much of a right to know as her. So that they could have a discussion together and with a informative decision together but opinion is the only one that truly matters,Not Hope,Not Hope
"i wonder if hobi plans on exploring the other side of “hope” w jack in the box. as being the last thing left in the pandora box carrying evils of the world, what if he discussed the toxicity of it instead? or how that strictly hopeful image affected him as a person and an artist?",Not Hope,Not Hope
"#USER# #USER# #USER# #USER# I'd like to believe in this sentiment, but the overwhelming support we saw for the convoy doesn't leave room to gleam much hope.",Hope,Generalized Hope
Pls NPP you need to go to the IMF because Ghanaians won’t be hot and you expect them to pay E what ever for you to steal hahahaha pls run 🏃‍♀️ to the IMF they are there for you Nana Addo 👍👍👍👍 .,Not Hope,Not Hope
I will be volunteering at the lunch of a book titled 'Rebellious' written by #USER# founder/CEO of ASPIRE on the 28th of June 2022. #Rebelliousbook #Rebelbooklunch #USER# #URL#,Not Hope,Not Hope
She is a warrior! Ripped Bret a ew one. He was so ticked off. #USER# has sunk to new lows. I liked him when he first started. Now he is just another media shill...but it's FauxNews what do you expect? I wish I lived in AZ so I could vote for #USER# #FEARLESS #URL#,Hope,Unrealistic Hope
"#USER# When you have no balls to say what you believe and why,you pretend that your “virtues” are for the betterment of other people. It will always go over better (in their minds) if you’re helping a “lower class”,that can’t help themselves.Typing white supremacy without context is bad",Not Hope,Not Hope
#USER# Yes. You can see how Amber romanticised Johnny’s abuse at the beginning too (“love is the only reason we go for the throat”). Megan &amp; MGK’s public performance has been giving me those vibes but I was hoping my gut feeling about it was wrong.,Hope,Generalized Hope
"#USER# #USER# This is why I aspire to have my ""fun car"" separate from my family car. Eventually I hope to have a collection of fun cars, but for now I'm grateful for just the one car my kids find uncomfortable and I enjoy the hell out of.",Hope,Realistic Hope
If you would've told me in 2020 that 🌈🌞 jhope 🌈🌞would turn into 🏴‍☠️💔👹🃏 j no hope 👿🎃⛓️ i would've laughed in your face,Not Hope,Not Hope
"Not got one lynx Africa for Christmas Day this year, shocked and outraged. #RuinedChristmas",Not Hope,Sarcasm
Conservative states need more people who BELIEVE in equal rights. Unfortunately people are moving away. (I did this even myself),Not Hope,Not Hope
"#USER# Every time I read your tweets, I feel hopeful and I start looking at cars that sell for over $1 million",Hope,Generalized Hope
"I'm hopeful that with automated validation of our #SecondBrain(s) we can encourage structured data that builds more maintainable digital gardens. Right now it feels like we have digital jungles that can we can barely maintain, let alone share intelligently with others",Hope,Realistic Hope
"#USER# I believe in this project because it is filled with people who have reliable abilities and who can be trusted, don't miss it

@Raka21806889 
@YasminNFTs99 
@Dedi31486332",Hope,Realistic Hope
Anyone need a body for a human sacrifice? Trying to find a valid excuse to not go to work today.,Not Hope,Sarcasm
There is a power outage on the west side of town around Spanish Fork High School. A crew on site and working to repair the damage. We anticipate the power will be restored in 2-3 hours.,Hope,Realistic Hope
The desire to dominate for some will always be more intense than the desire to live and let live for most others which is why RW fanatics have stronger courage of convictions and commitment in the face of setbacks. Which is why you need true institutions of laws not people,Not Hope,Not Hope
#USER# No I was literally shaking I can’t believe it  hellooooo?!?! they did that for us 🥹🥹 ik I can always count on them to do what’s right,Hope,Generalized Hope
"#USER# #USER# #USER# Yeah. I understand the uninformed urge to do-good, but white women's desire to be heroes is not going to get most folks out of this mess.",Not Hope,Not Hope
#USER# #USER# #USER# For real. Nobody gets pregnant because they anticipate wanting to have an abortion. It's always a preventative measure brought up in unexpected circumstances. Whether that's an unplanned pregnancy or a medical emergency in a wanted pregnancy.,Not Hope,Not Hope
#USER# Then let’s hope and anticipate the left becomes violent and riot and burn down cities to justify our police state and soon global UltraMAGA empire,Hope,Unrealistic Hope
"That ""per absorbed photon"" is the giveaway. I would have wanted to say to them ""don't you mean it's energy since the energy it absorbed was the energy of the photon?"" Then they would have said, you silly chemist, don't you know modern physics? emoticonXClown So let me C&P some posts from the thread in another forum, and maybe it'll explain. But this board doesn't allow [tex][/tex] tags to represent equations and greek letters properly so it might not work out so pretty.++++++++++++++++++++++++++++++++++++++++++++++++++ +++++++",Not Hope,Sarcasm
#USER# I know over just then last few years since we sold our home to keep a parent in theirs.....had I lived as cheap in my 20's &amp; 30's as I try to lately we'd be done working😉 We're pretty spoiled as a country.....hoping the economy cycles through &amp; everyone can get back on track 👍,Hope,Generalized Hope
"#USER# #USER# Many offered their senior pilots incentives to retire at the start of the pandemic, they didn't anticipate the quick recovery &amp; they have failed to train or hire enough pilots to keep up with the demand. Also, there have been many pilots/airline personnel out sick &amp; bad weather.",Not Hope,Not Hope
"you ever see those plympton cartoons? where someone's head blows up like a balloon, and their eyes pop out, and then their head collapses in on itself until it looks like a burnt match stick? that's what your post just did to me. it was a fascinating mental experience; so thanks for that, anyway.",Not Hope,Sarcasm
#USER# Good. I hope you are made a second-class citizens for hating others for no reason. You deserve to be treated the way you want to treat others.,Hope,Realistic Hope
"i tell ya what, move 100 lightyears from earth, now look at it with a telescope. see anything made by man, computers for example? human bodies? ok now come back to earth and look at where you were. see any bodies, any computers, any life? well do ya?",Not Hope,Sarcasm
#USER# I don’t know what you’re asking. Why don’t you post your losses? I got like 10 on my profile that you refuse to count,Not Hope,Not Hope
"#USER# #USER# And I wonder how a man as enlightened as u will oblige to champion a course 4a man so daft, who calls the nigerian Electorate ""SACRIFICIAL LAMBS""
As much as I don't even wish #USER# wins it.

Hear for urself.... First hand, besides who assured #USER# Northern Votes??? #URL#",Not Hope,Not Hope
"#USER# Hello and thanks for choosing us for your trip to Portugal! 💚 As you might know, European airports are very busy at the moment. Therefore, I would advise to anticipate and to be at the airport - at least - 3h or 3h30 before your flight. I remain available via DM if needed.",Hope,Generalized Hope
"Idiot says this in the same thread where ""not enough people voted for Hillary.""

Actually they did. She won. And this alternate reality bullshit you all want to live in is the definition of wish casting.

Deal with the reality you're in. Or get ready for more disappointment #URL#",Not Hope,Not Hope
#USER# The fact we’re even calling it a bounce back shows that we expect more from this staff.,Hope,Generalized Hope
"#USER# There is no such things as non-compulsory teacher-led prayer. If one student doesn't pray - they will become targets for bullying and shunning by teachers and fellow students. Aka - ""You want to play on the field little jonnie, then you got to pray to jesus""",Not Hope,Not Hope
"so you'd ask mercy for child molesters, torturers, mass murderers, hitler, etc? wow. (the irony with your statement is that christian teaching is exactly what you're saying you'd ask for. a person can be the worst human being imaginable, and if they accept christ on their deathbed, they go to heaven.)",Not Hope,Sarcasm
#USER# #USER# i said I wish you went missing ppl go missing and get found safe all the time so ???? projection? You want me dead which is actually insane,Not Hope,Not Hope
"#USER# #USER# But, ""Will Pence pray"", should be another survey!

I'm praying right now...""Please God, NO!""",Hope,Generalized Hope
#USER# May her soul rest in eternal peace and may God take care of you and the babies,Hope,Realistic Hope
I currently dont have any but I pray i can have at least 4 😇🙏🏼 #URL#,Hope,Generalized Hope
🦅American Patriots as a veteran during war time☠️battle for freedom to think🇺🇸America calling to died or survive sitting in darkness to think my wife delivery a child was the greatest feeling a man can expect the young people as political elect dumb and dumber will come around✔️,Not Hope,Not Hope
"#USER# Wow this is awesome project,  guys if you want participate check their tg. Hoping more success your project now and in the future as well. Letss goo",Hope,Generalized Hope
Maureen how did the mj'z edition came up on weekend? Won't mind an invitation next tym inshallah #jambomassawe,Not Hope,Not Hope
#USER# The is Cheryl!  Hoping we can share this with the ACTEM community at some point soon!!,Hope,Generalized Hope
"man what have you been sniffing? an overdose on prozac perhaps? ever heard of religious freedom? this is not the crusades. who were the ones who flew planes into the twin towers? who was it who caused man,women.children to be burnt to death, or fjump to their death? who is responsile for the nyc firefighter who looks in the mirror and weeps for his fallen comrades? how dare you!",Not Hope,Sarcasm
"#USER# #USER# It's on those fears with the highly nitrogenous compounds and certain high energy astronomical events: the list of ""Inshallah if this becomes my problem I won't have to worry about it for long"" events.",Not Hope,Not Hope
"#USER# I hear you bro I’m hoping how football goes up a notch too next season.

Savic is a good target for you man though 👌🏾",Hope,Realistic Hope
#USER# I listened to the podcast episode when it first went up. It was very hopeful and inspiring when those things are quite hard to come by these days. Will def turn back to it now,Hope,Generalized Hope
Flipping through all the pages for printer review and man... if I ever work on a better-looking book than this I will count myself VERY lucky,Not Hope,Not Hope
"Remain hopeful and patient when life seems to be falling apart. Patience may be an overrated virtue. Yet, one day, you'll be amazed when you wakeup and realise everything has already fallen back into place.",Hope,Generalized Hope
"#USER# #USER# #USER# #USER# Sigh. It is.. misguided to be hopeful for a multi billion dollar company that is being shown success no matter how much they piss on their fans. Nintendo doesn’t care about the audiences of the RPG games, they don’t care about people who love Classic Paper Mario.(1/2)",Not Hope,Not Hope
#USER# Lol weird - I wish I would have talked more to this guy to get his story. But we both kept it moving.,Hope,Unrealistic Hope
1.Great Pgs have great vision. There is a difference between having great vision and being able to see. Most guards can “see” people once they’re open and make the pass. Vision means you can see and anticipate your teammate being open before he’s actually open #PGpack,Not Hope,Not Hope
"I miss my dog. After we buried her my family started sending around their best pictures of her. It felt nice to laugh about the silly things she did, I felt better, but because I feel better I expect her to be there, and she's not. I don't think I ll ever get used to losing a pet",Not Hope,Not Hope
"You would not celebrate Osama being out of the picture? Maybe not throw a party, but a not even a simple ""yippee!""? 
Yeah, right. What a load.",Not Hope,Sarcasm
"Good night #USER# my night to be perfect, could you wish me a good night please?
I ❤ you 😘🇧🇷 
I can't wait to see you in Curitiba and São Paulo. 
Could you follow me please! #URL#",Hope,Generalized Hope
i remember reading this book and it had said “an unfaithful man is an insecure man defining his manhood by degrading his relationship and himself” and i’ve never read something so true. i pray this man finds himself later on.,Hope,Realistic Hope
I wish I could fastttt or be the ed girl who lives off coffee and a protein bar,Hope,Unrealistic Hope
"#USER# I know very little about his politics. But exactly, I feel like his overall life and vibes is what half my mutuals aspire to.",Hope,Generalized Hope
You can count on Joey Gallo to make the final out of an inning. #YankeesTwitter,Hope,Unrealistic Hope
"#USER# Late to this, but I can't believe nobody has made the obligatory "" Bloody Marcus,he's always been all about the pussy "" comment. 
Jello is a stunner.🥰",Not Hope,Not Hope
"Uhhhh, I just said that I DO JUDGE! So what in the hell are you talking about? You're not well. I didn't bother to adress your points about slavery because there's no point. I disagree with your claims as I suspect would most historians. But it doesn't surprise me that Christians would try to claim that they ended slavery since they also try to falsely claim they founded the country.",Not Hope,Sarcasm
i so hope Bouzkova makes it to the top like if Kerber could why wouldn’t Marie,Hope,Generalized Hope
"#USER# #USER# Feel like the winner could go one of 2 ways:

-vibrant, upbeat, hopeful, with greens and golds

-low brow dick jokes",Hope,Generalized Hope
"#USER# #USER# I agree on Boston. I was so hopeful for him. 

I think when we look back at what we got out of Brian Bulaga that one will be up there. Meachum was bad, Gaither was bad... there have been a few for sure",Hope,Generalized Hope
"Happy Birthday to our beloved leader #krishank anna....!!!
    Allah apko saheth de,har cheez mai kamiyabi de Ameeen ya Rab...!! InshaAllah next #mla saab 💪✊✊✊
    #USER# #URL#",Hope,Generalized Hope
"i love it when straight homophobes tell us what it is to be gay. i am a woman, maybe i should tell all the fellas that it really don't get hurt when they get kicked in the balls. emoticonxrolleyes",Not Hope,Sarcasm
"So if I go out and buy a Brand X car and then regret it a year later, does that mean that nobody should be allowed to go out and buy a Brand X car? Am I entitled to have an opinion and share it with others...sure. However, could others purchase a Brand X car and never regret it...absolutely. Should my negative experience be used to prevent others from engaging in something that they might consider positive? Sounds kinda fascist to me.",Not Hope,Sarcasm
Using my recently acquired video editing skills on myself for a change. An oral #presentation assignment on #healtheconomics is as much fun as it sounds �������� https://t.co/1LKHVyupie,Not Hope,Sarcasm
#USER# I swear if any teacher attempts to pray with my son in class I will come into the class and lead a Muslim prayer then a Jewish prayer then a Buddhist prayer and then satanic prayer. Not my religion,Not Hope,Not Hope
there are some people whose dread of humans is so morbid that they reach a point where they yearn to see with their own eyes monsters of ever more horrible shapes.,Hope,Unrealistic Hope
#USER# #USER# #USER# Sure will. If Portugal magically turns to Eibar you can count on it 👍🏼,Hope,Unrealistic Hope
"#USER# Thanks, Ash! I can always count on you to be there for me, but at the same time annoy the hell out of me. You’re a genuine friend &amp; I really appreciate that about you!",Hope,Generalized Hope
"Are you a student of UHAS?🤩
Bold, beautiful, exceptional in all your ways…then this is a great opportunity for you. 
Who gets to wear the crown, the bragging rights, and the name MISS UHAS 2022🥁👯‍♀️.
This years edition promises to be sensational, exquisite 🔥
Anticipate🎉🎉🎉 #URL#",Hope,Realistic Hope
"#USER# #USER# Imma pray to all of the Old Gods. I’m sure I can count on your support, Kylie.",Hope,Generalized Hope
"#USER# #USER# Saint Row 2 feels like series of unfortunate events, like its cursed or something, bad thing after another, hoping new one is good but that plot about college loan makes no sense",Hope,Generalized Hope
#USER# Inshallah a daddy hundred on the way to Fawad against srilanka writing it from now on,Hope,Unrealistic Hope
"#USER# #USER# #USER# I don't know about that, right now more and more people have covid and they deny it saying it's allergies or something like that, so I would expect the undercount to grow in other aspects like LC.",Not Hope,Not Hope
"#USER# #USER# #USER# What an absolute corker of an interview, I mean who can claim they have been with Bowie whilst crawling on his hands &amp; knees &amp; mingling with armed robbers. Jane you amaze me, &amp; I am not ashamed to say you are my girl crush, I aspire to be the best I can be because of you 🙌🧡",Hope,Generalized Hope
#USER# #USER# Since 2009 Star Trek has been terminal. A  slow and horrible death. Nothing these writers have done has ever Resembled anything like true Star Trek. They have shown complete contempt and a lack of understanding of Star Trek. So you expect us to believe that they now do?,Not Hope,Not Hope
"You know, you and Saddam may have more in common than you might have thought.   But really, I think they may be on to something with Sharia Law. If you steal, they cut off your hand. Pretty good deterent. If you do drugs they execute you. If you commit adultery they stone you to death. But Saddam thought that Sharia law was too harsh to be used in general practice.",Not Hope,Sarcasm
"#USER# #USER# Thank you for your kind comments.  They are appreciated.   NOT. I was hoping that the past 2+ years would have taught us kindness, but I guess that was a wish that would not be manifested.",Hope,Generalized Hope
the world can change. it may not turn out well. pain and suffering may not disappear. but... i wanna believe in our possibilities!,Hope,Generalized Hope
#USER# I like Phyllis! (Agree to disagree on this one? 😉) I just wish Jack wasn’t so down ALL the time. Hope they cheer him up! And give Phyllis a new interest!,Hope,Generalized Hope
"#USER# #USER# #USER# You must be the change you wish to see in the world.” — Gandhi
History Teacher from Texas.  Please help me make a difference in a child's life.  Please take a look at my #USER# Wish List.  Any help is greatly appreciated. TY!
 #URL# #URL#",Hope,Generalized Hope
It was so beautiful outside today so Pavlov and I had a little picnic on the grass together ❤️ we brought our favorite snacks as we count down our last few days in the beautiful city of Los Angeles 🌆 #URL#,Hope,Generalized Hope
#USER# Count Dankula is a vast featureless void where relevance could be.  If you want his opinion on something you could just watch an Hbomb video from back when fucking Harambe was still alive.,Not Hope,Not Hope
#USER# Yes of course…the “no rule of law” scenario that you so desperately yearn for is working out so well in every major Democratically run city in the country.  #youreanidiot,Not Hope,Not Hope
"#662 Traits: 

Body : Simple Vagabond (3%)
Mask : None (34%)
Hair : None (30%)
Armor : Her Champion's Sacrifice (1%)
Back : Her Favor (2%)
Background : Yearn (3%)",Not Hope,Not Hope
#USER# Average salary of a cop in America is also 67k tho. How do we expect to get intelligent and qualified individuals to protect and serve when they are being out earned by thousands of onlyfans models 😭😭😭,Not Hope,Not Hope
"#USER# Sorry, I can’t count high enough to get an accurate count on either. 😂",Not Hope,Not Hope
"#USER# He was hoping she’d come back. At least they’d still be on base together, they just wouldn’t spend an extensive amount of time together like they have for so long. Shaking his head, he just put his headphones into his ears and started walking down to the beach.",Hope,Realistic Hope
"#USER# It's been happening for years, without ANY backlash. In fact, subtle approval for all these right-wing cultural issues and extreme beliefs. Now, it seems, at least people are aware and fighting back. At least that's my hope. Locals are fed up with being told how to live by others",Hope,Generalized Hope
